ms,speed,elevation,temperature,cadence,power,distance,positionLat,positionLong
119.0,12.998,186.0,151.6,27.0,90.0,205790.09,43.75349,5.24659
119.0,13.063,182.0,151.6,27.0,96.0,205803.2,43.75351,5.24643
119.0,12.979,163.0,151.6,27.0,96.0,205816.19,43.75354,5.24627
119.0,12.914,120.0,151.6,27.0,89.0,205829.12,43.75356,5.24611
119.0,12.839,92.0,151.6,27.0,82.0,205842.0,43.75358,5.24595
118.0,12.792,186.0,151.6,27.0,88.0,205854.8,43.75361,5.2458
118.0,12.746,174.0,151.6,27.0,89.0,205867.48,43.75363,5.24564
118.0,12.662,174.0,151.6,27.0,94.0,205880.05,43.75365,5.24549
117.0,12.634,172.0,151.6,27.0,94.0,205892.66,43.75368,5.24534
116.0,12.671,232.0,151.6,27.0,94.0,205905.34,43.75371,5.24519
116.0,12.624,183.0,151.4,27.0,94.0,205917.95,43.75373,5.24503
115.0,12.624,255.0,151.4,27.0,93.0,205930.64,43.75375,5.24488
115.0,12.54,260.0,151.4,27.0,93.0,205943.16,43.75377,5.24473
115.0,12.596,254.0,151.4,27.0,93.0,205955.69,43.75379,5.24457
115.0,12.643,322.0,151.4,27.0,94.0,205968.28,43.75381,5.24442
115.0,12.69,267.0,151.4,27.0,94.0,205980.98,43.75382,5.24426
115.0,12.718,297.0,151.4,27.0,95.0,205993.69,43.75384,5.24411
114.0,12.83,321.0,151.4,27.0,95.0,206006.45,43.75385,5.24395
114.0,12.96,318.0,151.4,27.0,96.0,206019.38,43.75387,5.24379
114.0,13.026,323.0,151.4,27.0,97.0,206032.36,43.75388,5.24363
114.0,13.175,244.0,151.4,27.0,97.0,206045.5,43.7539,5.24347
115.0,13.147,216.0,151.4,27.0,97.0,206058.66,43.75391,5.24331
115.0,13.296,361.0,151.4,27.0,98.0,206071.92,43.75393,5.24314
115.0,13.38,233.0,151.4,27.0,99.0,206085.28,43.75395,5.24298
115.0,13.38,84.0,151.4,27.0,85.0,206098.69,43.75397,5.24281
115.0,13.306,6.0,151.4,27.0,60.0,206112.05,43.75399,5.24265
115.0,13.296,161.0,151.4,27.0,98.0,206125.36,43.75401,5.24249
114.0,13.287,257.0,151.4,27.0,99.0,206138.69,43.75403,5.24232
114.0,13.38,199.0,151.6,27.0,99.0,206152.08,43.75405,5.24216
115.0,13.334,138.0,151.6,27.0,92.0,206165.45,43.75407,5.242
114.0,13.352,290.0,151.6,27.0,99.0,206178.81,43.75409,5.24183
115.0,13.52,310.0,151.6,27.0,100.0,206192.23,43.7541,5.24167
115.0,13.576,230.0,151.6,27.0,100.0,206205.81,43.75413,5.2415
115.0,13.716,340.0,151.4,27.0,101.0,206219.45,43.75415,5.24133
115.0,13.8,262.0,151.6,27.0,102.0,206233.3,43.75417,5.24117
115.0,13.744,251.0,151.6,27.0,98.0,206247.09,43.75419,5.241
115.0,13.809,189.0,151.6,27.0,95.0,206260.91,43.75421,5.24083
115.0,13.735,14.0,151.6,27.0,57.0,206274.69,43.75423,5.24066
115.0,13.52,121.0,151.4,27.0,93.0,206288.31,43.75425,5.24049
115.0,13.474,34.0,151.4,27.0,80.0,206301.86,43.75427,5.24033
115.0,13.38,188.0,151.4,27.0,102.0,206315.31,43.75429,5.24016
115.0,13.324,115.0,151.4,27.0,98.0,206328.7,43.75431,5.24
115.0,13.24,0.0,151.2,27.0,98.0,206341.98,43.75433,5.23983
115.0,13.091,0.0,151.2,27.0,98.0,206355.19,43.75435,5.23967
114.0,12.858,0.0,151.2,27.0,21.0,206368.12,43.75437,5.23951
114.0,12.736,148.0,151.2,27.0,101.0,206380.88,43.75439,5.23936
114.0,12.727,89.0,151.2,27.0,85.0,206393.58,43.75441,5.2392
113.0,12.568,44.0,151.2,27.0,43.0,206406.19,43.75443,5.23905
113.0,12.708,357.0,151.2,27.0,101.0,206418.77,43.75445,5.2389
113.0,12.811,287.0,151.2,27.0,102.0,206431.48,43.75447,5.23874
113.0,12.895,294.0,151.2,27.0,102.0,206444.34,43.75449,5.23858
113.0,12.858,146.0,151.2,27.0,102.0,206457.2,43.75452,5.23843
112.0,12.792,64.0,151.0,27.0,80.0,206470.05,43.75454,5.23827
112.0,12.624,33.0,151.0,27.0,80.0,206482.77,43.75455,5.23812
111.0,12.522,33.0,151.0,27.0,80.0,206495.34,43.75458,5.23796
111.0,12.363,33.0,151.0,27.0,34.0,206507.77,43.7546,5.23781
110.0,12.41,227.0,151.0,27.0,92.0,206520.06,43.75462,5.23766
109.0,12.391,233.0,151.0,27.0,92.0,206532.45,43.75464,5.23751
110.0,12.512,302.0,151.0,27.0,93.0,206544.92,43.75465,5.23736
110.0,12.606,381.0,151.0,27.0,93.0,206557.45,43.75468,5.2372
110.0,12.802,514.0,151.0,27.0,95.0,206570.19,43.7547,5.23705
110.0,13.026,343.0,151.2,27.0,96.0,206583.08,43.75472,5.23689
110.0,12.998,206.0,151.2,27.0,96.0,206596.09,43.75474,5.23673
110.0,12.904,112.0,151.2,27.0,95.0,206609.06,43.75476,5.23657
110.0,12.848,229.0,151.0,27.0,95.0,206621.94,43.75479,5.23642
110.0,12.858,292.0,151.0,27.0,95.0,206634.81,43.75481,5.23626
111.0,12.942,327.0,151.0,27.0,96.0,206647.77,43.75484,5.2361
111.0,13.016,370.0,151.0,27.0,97.0,206660.81,43.75486,5.23594
111.0,13.1,296.0,151.0,27.0,97.0,206673.88,43.75489,5.23579
111.0,13.138,309.0,151.0,27.0,98.0,206687.05,43.75492,5.23563
111.0,13.212,255.0,151.0,27.0,98.0,206700.28,43.75494,5.23547
112.0,13.315,265.0,151.0,27.0,99.0,206713.56,43.75497,5.23531
112.0,13.259,79.0,151.0,27.0,83.0,206726.8,43.75499,5.23514
112.0,13.091,0.0,151.0,27.0,83.0,206740.0,43.75501,5.23498
112.0,12.699,0.0,151.0,27.0,83.0,206752.78,43.75503,5.23483
112.0,12.615,0.0,151.0,27.0,0.0,206765.44,43.75505,5.23467
112.0,12.494,0.0,151.0,27.0,0.0,206778.08,43.75506,5.23452
111.0,12.475,16.0,151.0,27.0,21.0,206790.45,43.75508,5.23436
111.0,12.531,422.0,150.8,27.0,74.0,206802.98,43.75509,5.23421
112.0,12.615,498.0,150.8,27.0,74.0,206815.64,43.7551,5.23405
112.0,12.886,457.0,150.8,27.0,75.0,206828.41,43.75511,5.23389
113.0,13.044,402.0,150.8,27.0,77.0,206841.38,43.75512,5.23373
114.0,13.222,249.0,150.8,27.0,77.0,206854.55,43.75513,5.23357
114.0,13.315,42.0,150.8,27.0,77.0,206867.78,43.75513,5.23341
114.0,12.988,42.0,150.8,27.0,33.0,206880.95,43.75514,5.23324
115.0,13.016,136.0,150.8,27.0,76.0,206894.09,43.75514,5.23308
116.0,12.979,206.0,150.6,27.0,80.0,206907.06,43.75514,5.23292
116.0,12.988,203.0,150.6,26.0,96.0,206920.05,43.75514,5.23276
116.0,13.11,326.0,150.6,26.0,97.0,206933.22,43.75514,5.23259
116.0,13.231,220.0,150.6,26.0,98.0,206946.36,43.75513,5.23243
116.0,13.231,154.0,150.6,26.0,98.0,206959.77,43.75513,5.23227
117.0,13.175,267.0,150.6,26.0,98.0,206972.95,43.75512,5.2321
117.0,13.212,144.0,150.4,26.0,98.0,206986.22,43.75511,5.23194
117.0,13.138,124.0,150.4,26.0,97.0,206999.41,43.7551,5.23177
117.0,13.11,185.0,150.4,26.0,97.0,207012.59,43.75508,5.23161
117.0,13.194,273.0,150.4,26.0,97.0,207025.91,43.75507,5.23145
117.0,13.324,365.0,150.4,26.0,98.0,207039.3,43.75505,5.23128
117.0,13.343,165.0,150.4,26.0,98.0,207052.77,43.75504,5.23112
117.0,13.371,281.0,150.4,26.0,99.0,207066.16,43.75502,5.23095
117.0,13.259,172.0,150.4,26.0,99.0,207079.48,43.75499,5.23079
117.0,13.287,72.0,150.4,26.0,84.0,207092.81,43.75497,5.23063
117.0,13.138,0.0,150.4,26.0,84.0,207106.08,43.75494,5.23047
117.0,12.96,0.0,150.4,26.0,84.0,207119.16,43.75492,5.23031
116.0,12.736,0.0,150.4,26.0,0.0,207132.08,43.75489,5.23015
116.0,12.568,0.0,150.4,26.0,0.0,207144.84,43.75486,5.23
116.0,12.484,8.0,150.4,26.0,22.0,207157.38,43.75483,5.22985
115.0,12.559,296.0,150.2,26.0,93.0,207169.88,43.7548,5.2297
115.0,12.736,359.0,150.2,26.0,94.0,207182.72,43.75476,5.22955
116.0,12.876,329.0,150.2,26.0,95.0,207195.58,43.75473,5.2294
115.0,12.951,409.0,150.2,26.0,96.0,207208.59,43.75469,5.22924
116.0,13.016,344.0,150.4,26.0,96.0,207221.69,43.75465,5.22909
116.0,13.138,205.0,150.4,26.0,97.0,207234.92,43.75462,5.22893
115.0,12.914,12.0,150.4,26.0,59.0,207248.02,43.75457,5.22878
115.0,12.848,102.0,150.2,26.0,92.0,207261.05,43.75453,5.22863
115.0,12.755,231.0,150.2,26.0,95.0,207273.94,43.75449,5.22848
115.0,12.82,354.0,150.2,26.0,95.0,207286.81,43.75445,5.22833
115.0,12.858,296.0,150.2,26.0,95.0,207299.7,43.75441,5.22818
115.0,12.923,254.0,150.2,26.0,96.0,207312.62,43.75437,5.22803
115.0,12.96,251.0,150.2,26.0,96.0,207325.59,43.75433,5.22788
114.0,12.97,173.0,150.0,26.0,96.0,207338.59,43.75428,5.22773
114.0,13.091,273.0,150.0,26.0,97.0,207351.72,43.75424,5.22758
114.0,13.156,243.0,150.2,26.0,98.0,207364.91,43.75419,5.22743
114.0,13.184,212.0,150.2,26.0,98.0,207378.08,43.75414,5.22728
114.0,13.287,228.0,150.2,26.0,98.0,207391.34,43.75409,5.22713
114.0,13.352,280.0,150.2,26.0,99.0,207404.69,43.75404,5.22698
114.0,13.343,149.0,150.2,26.0,99.0,207417.88,43.75399,5.22684
114.0,13.352,255.0,150.2,26.0,99.0,207431.14,43.75394,5.22669
115.0,13.296,269.0,150.2,26.0,99.0,207444.42,43.75389,5.22654
115.0,13.259,184.0,150.2,26.0,98.0,207457.72,43.75384,5.22639
115.0,13.222,267.0,150.2,26.0,98.0,207470.94,43.75379,5.22624
115.0,12.988,95.0,150.2,26.0,85.0,207484.08,43.75374,5.22609
115.0,12.774,9.0,150.2,26.0,85.0,207496.81,43.75369,5.22595
115.0,12.438,9.0,150.2,26.0,25.0,207509.36,43.75364,5.2257999999999996
115.0,12.27,67.0,150.2,26.0,80.0,207521.62,43.7536,5.22567
115.0,11.869,18.0,150.2,26.0,68.0,207533.59,43.75356,5.22553
115.0,11.682,185.0,150.2,26.0,91.0,207545.19,43.75351,5.2254
115.0,11.393,258.0,150.2,26.0,91.0,207556.73,43.75347,5.22527
115.0,11.234,237.0,150.2,26.0,99.0,207568.02,43.75343,5.22514
115.0,10.889,172.0,150.4,26.0,98.0,207579.02,43.75338,5.22502
114.0,10.618,188.0,150.4,26.0,96.0,207589.72,43.75335,5.2249
114.0,10.338,257.0,150.4,26.0,93.0,207600.09,43.75331,5.22478
114.0,10.096,275.0,150.6,26.0,91.0,207610.2,43.75327,5.22466
114.0,9.919,323.0,150.8,26.0,90.0,207620.16,43.75323,5.22455
114.0,9.76,328.0,150.8,26.0,85.0,207629.91,43.7532,5.22444
114.0,9.545,351.0,151.0,26.0,77.0,207639.52,43.75317,5.22433
114.0,9.555,440.0,151.2,26.0,76.0,207648.95,43.75314,5.22422
114.0,9.433,348.0,151.6,26.0,75.0,207658.44,43.7531,5.22411
114.0,9.293,357.0,152.0,26.0,74.0,207667.78,43.75307,5.224
114.0,9.041,362.0,152.2,26.0,73.0,207676.92,43.75305,5.22389
115.0,9.219,477.0,152.4,26.0,73.0,207686.05,43.75302,5.22379
115.0,9.247,450.0,152.8,26.0,73.0,207695.23,43.75299,5.22368
116.0,8.967,262.0,153.2,26.0,72.0,207704.27,43.75297,5.22357
117.0,8.892,327.0,153.6,26.0,70.0,207713.19,43.75295,5.22347
118.0,8.752,435.0,153.8,26.0,69.0,207722.0,43.75293,5.22336
119.0,8.706,479.0,154.0,26.0,69.0,207730.69,43.75291,5.22325
119.0,8.584,370.0,154.2,26.0,69.0,207739.31,43.7529,5.22315
120.0,8.454,320.0,154.2,26.0,67.0,207747.88,43.75288,5.22304
121.0,8.202,318.0,154.4,26.0,66.0,207756.19,43.75288,5.22294
122.0,8.155,319.0,155.0,26.0,64.0,207764.41,43.75286,5.22284
122.0,8.034,405.0,155.8,26.0,64.0,207772.44,43.75285,5.22274
123.0,8.118,507.0,156.8,26.0,65.0,207780.52,43.75285,5.22264
124.0,8.276,568.0,157.2,26.0,65.0,207788.77,43.75285,5.22254
124.0,8.323,524.0,157.4,26.0,66.0,207797.12,43.75284,5.22244
124.0,8.332,447.0,157.8,26.0,66.0,207805.48,43.75283,5.22233
125.0,8.304,385.0,158.2,26.0,66.0,207813.77,43.75283,5.22223
126.0,8.482,514.0,158.8,26.0,67.0,207822.16,43.75283,5.22213
126.0,8.706,558.0,159.0,26.0,69.0,207830.73,43.75282,5.22202
127.0,8.818,544.0,159.6,26.0,70.0,207839.5,43.75282,5.22191
128.0,9.079,549.0,159.8,26.0,72.0,207848.44,43.75283,5.2218
128.0,9.228,586.0,160.0,26.0,73.0,207857.62,43.75283,5.22169
129.0,9.685,727.0,160.2,26.0,77.0,207867.09,43.75284,5.22157
129.0,10.003,772.0,160.4,26.0,81.0,207876.95,43.75284,5.22145
130.0,10.394,668.0,160.8,26.0,84.0,207887.16,43.75284,5.22132
131.0,10.721,211.0,161.2,26.0,84.0,207897.66,43.75285,5.22119
131.0,10.422,211.0,161.6,26.0,61.0,207908.3,43.75285,5.22106
132.0,10.516,321.0,161.8,26.0,84.0,207918.77,43.75286,5.22093
132.0,10.581,307.0,162.0,26.0,85.0,207929.28,43.75286,5.2208
133.0,10.637,405.0,162.2,26.0,86.0,207939.88,43.75286,5.22066
133.0,10.805,356.0,162.4,26.0,87.0,207950.5,43.75286,5.22053
134.0,11.001,342.0,162.6,26.0,88.0,207961.5,43.75286,5.2204
134.0,11.309,392.0,163.0,26.0,90.0,207972.81,43.75286,5.22026
135.0,11.654,419.0,163.4,26.0,93.0,207984.31,43.75286,5.22011
135.0,11.887,479.0,163.6,26.0,96.0,207996.19,43.75285,5.21997
136.0,12.27,403.0,163.8,26.0,98.0,208008.44,43.75284,5.21981
136.0,12.456,334.0,164.0,26.0,99.0,208020.88,43.75283,5.21966
136.0,12.512,176.0,164.4,26.0,96.0,208033.45,43.75282,5.2195
136.0,12.54,175.0,164.4,26.0,93.0,208046.16,43.75281,5.21935
136.0,12.447,69.0,164.4,26.0,80.0,208058.77,43.7528,5.21919
136.0,12.522,371.0,164.4,26.0,93.0,208071.38,43.7528,5.21904
137.0,12.587,245.0,164.2,26.0,93.0,208083.98,43.75279,5.21888
137.0,12.596,88.0,164.4,26.0,82.0,208096.66,43.75279,5.21872
137.0,12.466,69.0,164.4,26.0,88.0,208109.3,43.75278,5.21856
137.0,12.27,82.0,164.4,26.0,82.0,208121.77,43.75278,5.21841
137.0,12.186,50.0,164.6,26.0,79.0,208134.08,43.75277,5.21826
137.0,12.111,104.0,164.6,26.0,86.0,208146.27,43.75276,5.21811
137.0,11.99,79.0,164.6,26.0,94.0,208158.31,43.75275,5.21796
137.0,11.766,10.0,164.6,26.0,66.0,208170.27,43.75274,5.21781
136.0,11.645,140.0,164.6,26.0,91.0,208181.95,43.75274,5.21766
136.0,11.579,274.0,164.6,26.0,92.0,208193.56,43.75273,5.21752
136.0,11.635,262.0,164.6,26.0,92.0,208205.19,43.75273,5.21738
136.0,11.663,212.0,164.6,26.0,93.0,208216.84,43.75272,5.21723
136.0,11.673,314.0,164.6,26.0,93.0,208228.56,43.75271,5.21709
135.0,11.673,236.0,164.6,26.0,93.0,208240.22,43.7527,5.21694
135.0,11.766,238.0,164.6,26.0,93.0,208252.05,43.75269,5.2168
135.0,11.803,158.0,164.6,26.0,93.0,208263.95,43.75267,5.21665
134.0,11.757,202.0,164.6,26.0,93.0,208275.78,43.75264,5.21651
134.0,11.617,274.0,164.8,26.0,103.0,208287.5,43.75262,5.21637
133.0,11.579,303.0,164.8,26.0,106.0,208299.09,43.75259,5.21623
133.0,11.738,246.0,164.8,26.0,106.0,208310.86,43.75256,5.21609
132.0,11.813,356.0,164.8,26.0,106.0,208322.64,43.75253,5.21595
132.0,11.85,224.0,164.8,26.0,106.0,208334.59,43.75249,5.21581
132.0,11.887,316.0,164.8,26.0,107.0,208346.45,43.75247,5.21567
131.0,11.953,335.0,164.8,26.0,108.0,208358.38,43.75244,5.21552
131.0,12.074,287.0,164.8,26.0,108.0,208370.52,43.75241,5.21538
130.0,12.102,316.0,164.8,26.0,109.0,208382.64,43.75238,5.21523
130.0,12.205,373.0,165.0,26.0,110.0,208394.91,43.75235,5.21509
129.0,12.233,182.0,165.0,26.0,102.0,208407.23,43.75232,5.21494
129.0,12.205,288.0,165.0,26.0,97.0,208419.55,43.7523,5.21479
129.0,12.382,374.0,165.0,26.0,98.0,208431.98,43.75229,5.21464
129.0,12.475,376.0,165.2,26.0,99.0,208444.55,43.75228,5.21448
129.0,12.578,444.0,165.4,26.0,100.0,208457.14,43.75227,5.21432
128.0,12.662,330.0,165.4,26.0,100.0,208469.81,43.75227,5.21417
128.0,12.708,606.0,165.6,26.0,101.0,208482.52,43.75227,5.21401
128.0,12.932,529.0,165.6,26.0,103.0,208495.41,43.75227,5.21385
128.0,13.026,356.0,165.6,26.0,103.0,208508.42,43.75227,5.21369
128.0,12.951,187.0,165.8,26.0,98.0,208521.44,43.75227,5.21353
128.0,12.774,123.0,165.8,26.0,94.0,208534.31,43.75227,5.21337
128.0,12.587,82.0,165.8,26.0,82.0,208546.98,43.75227,5.21321
127.0,12.251,64.0,166.0,26.0,78.0,208559.41,43.75227,5.21305
127.0,12.158,194.0,166.0,26.0,90.0,208571.69,43.75228,5.2129
127.0,12.093,215.0,166.2,26.0,89.0,208583.81,43.75228,5.21275
126.0,12.046,244.0,166.2,26.0,89.0,208595.86,43.75229,5.2126
126.0,12.037,188.0,166.2,26.0,89.0,208607.92,43.75229,5.21245
125.0,12.009,159.0,166.4,26.0,89.0,208619.95,43.75229,5.2123
125.0,11.981,193.0,166.4,26.0,89.0,208631.95,43.7523,5.21215
124.0,11.981,246.0,166.6,26.0,89.0,208643.95,43.7523,5.212
124.0,12.074,393.0,166.8,26.0,90.0,208656.05,43.7523,5.21185
124.0,12.4,490.0,167.2,26.0,92.0,208668.34,43.7523,5.2117
123.0,12.615,321.0,167.6,26.0,93.0,208680.88,43.75229,5.21155
123.0,12.811,378.0,168.0,26.0,95.0,208693.59,43.75227,5.21139
123.0,12.886,335.0,168.0,26.0,95.0,208706.44,43.75224,5.21124
123.0,12.951,165.0,168.0,26.0,90.0,208719.38,43.75221,5.21108
123.0,12.886,0.0,168.2,26.0,90.0,208732.36,43.75217,5.21093
123.0,12.755,0.0,168.2,26.0,90.0,208745.3,43.75213,5.21078
122.0,12.503,0.0,168.2,26.0,0.0,208757.94,43.75209,5.21063
121.0,12.307,0.0,168.2,26.0,0.0,208770.36,43.75206,5.2104799999999996
120.0,12.205,2.0,168.2,26.0,13.0,208782.59,43.75202,5.21034
120.0,12.205,203.0,168.2,26.0,91.0,208794.81,43.75198,5.2102
119.0,12.326,291.0,168.0,26.0,91.0,208807.14,43.75195,5.21005
119.0,12.363,258.0,168.0,26.0,92.0,208819.52,43.75191,5.20991
119.0,12.512,302.0,168.0,26.0,93.0,208831.95,43.75188,5.20976
119.0,12.634,194.0,168.0,26.0,94.0,208844.56,43.75187,5.2096
118.0,12.578,95.0,168.0,26.0,93.0,208857.12,43.75185,5.20945
117.0,12.438,0.0,168.0,26.0,93.0,208869.59,43.75185,5.20929
116.0,12.261,0.0,168.0,26.0,93.0,208881.92,43.75187,5.20914
115.0,12.093,0.0,167.8,26.0,0.0,208894.08,43.75188,5.20899
113.0,11.971,0.0,167.8,26.0,0.0,208906.09,43.75189,5.20884
112.0,11.757,1.0,167.8,26.0,11.0,208917.94,43.7519,5.2087
112.0,11.682,163.0,167.8,26.0,86.0,208929.69,43.75191,5.20855
112.0,11.729,230.0,167.8,26.0,90.0,208941.34,43.75192,5.20841
112.0,11.897,314.0,167.8,26.0,106.0,208953.23,43.75193,5.20826
112.0,11.999,329.0,167.6,26.0,108.0,208965.23,43.75195,5.20811
113.0,12.158,285.0,167.6,26.0,109.0,208977.36,43.75196,5.20796
113.0,12.186,175.0,167.6,26.0,110.0,208989.59,43.75197,5.20781
112.0,12.158,187.0,167.6,26.0,109.0,209001.86,43.75198,5.20766
112.0,12.177,182.0,167.6,26.0,110.0,209014.06,43.752,5.20751
111.0,12.251,258.0,167.6,26.0,111.0,209026.31,43.75201,5.20736
111.0,12.298,238.0,167.6,26.0,105.0,209038.69,43.75202,5.20721
111.0,12.102,57.0,167.4,26.0,58.0,209050.94,43.75203,5.20706
111.0,12.158,301.0,167.4,26.0,97.0,209063.14,43.75204,5.2069
111.0,12.307,203.0,167.4,26.0,98.0,209075.42,43.75206,5.20675
111.0,12.354,262.0,167.4,26.0,98.0,209087.77,43.75207,5.2066
112.0,12.4,220.0,167.4,26.0,98.0,209100.2,43.75209,5.20645
112.0,12.345,187.0,167.4,26.0,98.0,209112.59,43.7521,5.2063
111.0,12.41,160.0,167.4,26.0,98.0,209124.98,43.75211,5.20614
112.0,12.335,102.0,167.4,26.0,86.0,209137.34,43.75212,5.20599
111.0,12.223,43.0,167.4,26.0,86.0,209149.66,43.75214,5.20584
111.0,12.027,43.0,167.4,26.0,86.0,209161.81,43.75215,5.20569
110.0,11.981,43.0,167.6,26.0,39.0,209173.8,43.75216,5.20554
110.0,12.093,249.0,167.6,26.0,96.0,209185.88,43.75217,5.20539
110.0,12.121,262.0,167.6,26.0,96.0,209197.98,43.75219,5.20524
111.0,12.233,286.0,167.6,26.0,97.0,209210.16,43.7522,5.20509
111.0,12.298,238.0,167.6,26.0,97.0,209222.41,43.75222,5.20494
111.0,12.326,205.0,167.6,26.0,98.0,209234.72,43.75223,5.20479
112.0,12.223,19.0,167.8,26.0,98.0,209246.98,43.75224,5.20464
112.0,12.065,19.0,167.8,26.0,27.0,209259.16,43.75225,5.20449
111.0,12.139,313.0,167.8,26.0,96.0,209271.28,43.75227,5.20434
111.0,12.158,199.0,168.0,26.0,97.0,209283.41,43.75228,5.20419
111.0,12.13,2.0,168.0,26.0,97.0,209295.55,43.75229,5.20404
111.0,11.887,2.0,168.2,26.0,97.0,209307.48,43.7523,5.20389
111.0,11.71,2.0,168.2,26.0,19.0,209319.23,43.75231,5.20375
111.0,11.663,108.0,168.2,26.0,92.0,209330.86,43.75232,5.2036
111.0,11.635,108.0,168.4,26.0,85.0,209342.44,43.75233,5.20346
111.0,11.495,0.0,168.4,26.0,85.0,209354.0,43.75234,5.20332
111.0,11.243,0.0,168.4,26.0,85.0,209365.38,43.75235,5.20318
109.0,11.122,0.0,168.4,26.0,0.0,209376.56,43.75237,5.20304
107.0,10.926,0.0,168.4,26.0,0.0,209387.55,43.75237,5.2029
106.0,10.217,0.0,168.4,26.0,0.0,209398.06,43.75237,5.20277
105.0,9.928,0.0,168.4,26.0,0.0,209407.95,43.75236,5.20265
104.0,9.685,3.0,168.6,26.0,9.0,209417.66,43.75233,5.20253
105.0,9.937,489.0,168.6,26.0,82.0,209427.23,43.75231,5.20242
106.0,10.46,488.0,168.6,26.0,85.0,209437.23,43.75231,5.20229
108.0,10.982,545.0,168.6,26.0,87.0,209447.81,43.75233,5.20217
109.0,11.066,848.0,168.6,26.0,90.0,209458.77,43.75237,5.20204
110.0,11.925,950.0,168.6,26.0,97.0,209470.19,43.75242,5.20192
111.0,12.494,716.0,168.6,26.0,100.0,209482.31,43.75245,5.20177
113.0,12.522,98.0,168.6,26.0,100.0,209494.81,43.75248,5.20162
114.0,12.354,98.0,168.6,26.0,50.0,209507.38,43.75249,5.20147
115.0,12.82,394.0,168.6,26.0,98.0,209520.2,43.75251,5.20131
116.0,13.203,556.0,168.6,26.0,98.0,209533.27,43.75253,5.20115
117.0,13.567,557.0,168.6,26.0,102.0,209546.66,43.75254,5.20098
118.0,13.921,535.0,168.6,26.0,103.0,209560.48,43.75256,5.20081
119.0,14.239,464.0,168.6,26.0,99.0,209574.69,43.75258,5.20064
120.0,14.509,0.0,168.6,26.0,99.0,209589.23,43.75259,5.20046
120.0,14.388,0.0,168.4,26.0,99.0,209603.77,43.75261,5.20028
120.0,14.295,0.0,168.2,26.0,0.0,209618.19,43.75262,5.2001
121.0,14.229,0.0,168.2,26.0,0.0,209632.52,43.75264,5.19993
121.0,14.164,0.0,168.0,26.0,0.0,209646.72,43.75266,5.19975
120.0,14.183,0.0,167.6,26.0,0.0,209660.95,43.75267,5.19958
120.0,14.108,0.0,167.4,26.0,0.0,209675.16,43.75269,5.1994
120.0,13.753,0.0,167.4,26.0,0.0,209689.09,43.7527,5.19923
120.0,13.688,0.0,167.2,26.0,0.0,209702.86,43.75272,5.19906
120.0,13.585,0.0,167.0,26.0,0.0,209716.55,43.75274,5.19889
120.0,13.455,0.0,167.0,26.0,6.0,209730.08,43.75275,5.19872
120.0,13.623,280.0,166.8,26.0,93.0,209743.69,43.75277,5.19856
120.0,13.763,218.0,166.4,26.0,94.0,209757.42,43.75278,5.19839
120.0,13.819,196.0,166.2,26.0,98.0,209771.23,43.75279,5.19822
121.0,13.903,220.0,165.8,26.0,103.0,209785.08,43.7528,5.19805
121.0,13.903,182.0,165.6,26.0,104.0,209799.05,43.75282,5.19787
121.0,13.837,101.0,165.4,26.0,87.0,209813.06,43.75283,5.1977
121.0,13.819,23.0,165.2,26.0,87.0,209826.94,43.75285,5.19753
121.0,13.623,23.0,165.2,26.0,87.0,209840.66,43.75286,5.19736
121.0,13.585,24.0,165.0,26.0,40.0,209854.31,43.75288,5.19719
120.0,13.455,235.0,165.0,26.0,99.0,209867.81,43.75289,5.19702
120.0,13.343,264.0,165.0,26.0,99.0,209881.23,43.7529,5.19686
120.0,13.203,352.0,165.0,26.0,98.0,209894.45,43.75292,5.1967
120.0,13.194,373.0,165.0,26.0,97.0,209907.72,43.75293,5.19653
120.0,12.951,392.0,165.0,26.0,96.0,209920.77,43.75294,5.19637
120.0,12.83,349.0,165.0,26.0,95.0,209933.73,43.75296,5.19621
120.0,12.736,233.0,165.0,26.0,94.0,209946.56,43.75297,5.19605
120.0,12.484,319.0,165.0,26.0,93.0,209959.16,43.75298,5.1959
120.0,12.345,320.0,165.0,26.0,92.0,209971.59,43.75299,5.19574
119.0,12.27,311.0,165.2,26.0,91.0,209983.95,43.753,5.19559
119.0,12.102,306.0,165.2,26.0,90.0,209996.06,43.75301,5.19544
119.0,11.887,262.0,165.4,26.0,88.0,210007.98,43.75302,5.19529
119.0,11.673,182.0,165.6,26.0,92.0,210019.77,43.75303,5.19515
119.0,11.439,228.0,165.8,26.0,91.0,210031.2,43.75304,5.19501
118.0,11.234,181.0,166.2,26.0,89.0,210042.52,43.75305,5.19487
118.0,11.048,290.0,166.8,26.0,88.0,210053.64,43.75306,5.19473
118.0,10.917,320.0,167.2,26.0,81.0,210064.58,43.75307,5.19459
118.0,10.581,351.0,167.4,26.0,73.0,210075.23,43.75309,5.19446
118.0,10.553,293.0,167.6,26.0,73.0,210085.78,43.7531,5.19433
118.0,10.161,158.0,167.8,26.0,73.0,210096.08,43.75312,5.19421
118.0,10.133,158.0,168.4,26.0,48.0,210106.19,43.75313,5.19408
118.0,10.152,396.0,169.0,26.0,70.0,210116.31,43.75314,5.19396
119.0,10.105,418.0,169.4,26.0,71.0,210126.44,43.75315,5.19383
119.0,10.226,365.0,169.6,26.0,71.0,210136.55,43.75316,5.19371
119.0,10.264,434.0,169.8,26.0,71.0,210146.78,43.75317,5.19358
